PlantId,PlantName,OperatorID,OperatorName,State,BalancingAuthorityCode,PrimeMover,PrimeFuel,ElecFuelMMBTU,NetGenMWh
56701,Haworth Water Treatment Plant,57249,EPP Renewable Energy,NJ,PJM,IC,NG,"199,806","17,029"
56770,Locust Ridge II LLC,15399,Avangrid Renewables LLC,PA,PJM,WT,WND,"1,682,771","190,294"
56777,Fowler Ridge Wind Farm LLC,55963,AE Power Services LLC,IN,PJM,WT,WND,"9,687,498","1,095,499"
56785,Virginia Tech Power Plant,55988,Virginia Polytechnic Inst and State Unv,VA,PJM,ST,BIT,0,0
56785,Virginia Tech Power Plant,55988,Virginia Polytechnic Inst and State Unv,VA,PJM,ST,DFO,0,-6
56785,Virginia Tech Power Plant,55988,Virginia Polytechnic Inst and State Unv,VA,PJM,ST,NG,0,"-4,324"
56785,Virginia Tech Power Plant,55988,Virginia Polytechnic Inst and State Unv,VA,PJM,ST,WDS,0,0
56796,South Chestnut LLC,15399,Avangrid Renewables LLC,PA,PJM,WT,WND,"847,629","95,853"
56805,EcoGrove Wind LLC,55918,Acciona Wind Energy USA LLC,IL,PJM,WT,WND,"2,134,940","241,427"
56807,Bear Garden,19876,Virginia Electric & Power Co,VA,PJM,CA,DFO,"98,785","9,272"
56807,Bear Garden,19876,Virginia Electric & Power Co,VA,PJM,CA,NG,"501,302","47,051"
56807,Bear Garden,19876,Virginia Electric & Power Co,VA,PJM,CT,DFO,"137,537","23,691"
56807,Bear Garden,19876,Virginia Electric & Power Co,VA,PJM,CT,NG,"21,978,146","3,025,475"
56808,Virginia City Hybrid Energy Center,19876,Virginia Electric & Power Co,VA,PJM,ST,BIT,"9,169,905","836,886"
56808,Virginia City Hybrid Energy Center,19876,Virginia Electric & Power Co,VA,PJM,ST,DFO,"71,145","6,349"
56808,Virginia City Hybrid Energy Center,19876,Virginia Electric & Power Co,VA,PJM,ST,WC,0,0
56808,Virginia City Hybrid Energy Center,19876,Virginia Electric & Power Co,VA,PJM,ST,WDS,"1,230,335","110,468"
56846,CPV St Charles Energy Center,56031,CPV Maryland LLC,MD,PJM,CA,NG,"1,306,282","1,409,226"
56846,CPV St Charles Energy Center,56031,CPV Maryland LLC,MD,PJM,CT,NG,"25,688,433","2,382,858"
56848,Haverhill North Cogeneration Facility,56069,"SunCoke Energy, Inc.",OH,PJM,ST,BIT,0,0
56848,Haverhill North Cogeneration Facility,56069,"SunCoke Energy, Inc.",OH,PJM,ST,NG,"57,328","12,769"
56848,Haverhill North Cogeneration Facility,56069,"SunCoke Energy, Inc.",OH,PJM,ST,OG,"1,430,846","318,691"
56850,Lanchester Generating Station,55858,EDL Inc,PA,PJM,IC,LFG,"253,793","17,157"
56865,Ottawa County Project,55858,EDL Inc,OH,PJM,IC,LFG,"56,246","4,818"
56868,Carbon Limestone,55858,EDL Inc,OH,PJM,IC,LFG,"1,999,722","127,287"
56869,Loraine County Project,55858,EDL Inc,OH,PJM,IC,LFG,"1,568,810","139,964"
56871,Zion Landfill Gas to Energy Facility,55858,EDL Inc,IL,PJM,IC,LFG,0,0
56871,Zion Landfill Gas to Energy Facility,55858,EDL Inc,IL,PJM,IC,NG,0,0
56872,Meldahl Hydroelectric Project,7977,City of Hamilton - (OH),KY,PJM,HY,WAT,"5,556,518","628,352"
56873,SECCRA Community Landfill,56081,Southeastern Chester County Refuse Auth,PA,PJM,IC,LFG,"55,461","5,830"
56877,Hall's Warehouse Solar Project,59100,"Sunlight General Solar Fund II, LLC",NJ,PJM,PV,SUN,"12,008","1,358"
56883,Pennsauken Solar,57249,EPP Renewable Energy,NJ,PJM,PV,SUN,"18,446","2,086"
56884,Cumberland County Solid Waste Complex,57249,EPP Renewable Energy,NJ,PJM,IC,LFG,"228,132","17,738"
56887,Cumberland County PA LFG Recovery,57249,EPP Renewable Energy,PA,PJM,IC,LFG,"549,477","47,452"
56888,Warren County Solar,57249,EPP Renewable Energy,NJ,PJM,PV,SUN,"22,905","2,590"
56889,PPL Renewable Energy Merck Solar,57249,EPP Renewable Energy,NJ,PJM,PV,SUN,"11,134","1,259"
56890,Norther Tier Landfill,57249,EPP Renewable Energy,PA,PJM,IC,LFG,"113,403","10,045"
56894,Ameresco Stafford,56100,AMERESCO Stafford LLC,VA,PJM,IC,LFG,"66,929","6,013"
56900,Atlantic City Convention Center,57044,"Constellation Solar New Jersey, LLC",NJ,PJM,PV,SUN,"26,405","2,986"
56911,Broad Mountain,19391,UGI Development Co,PA,PJM,GT,LFG,"894,628","47,152"
56941,Grand Ridge Wind Energy Center,49893,Invenergy Services LLC,IL,PJM,WT,WND,"4,353,082","492,263"
56957,"Pioneer Crossing Energy, LLC",59880,Pioneer Crossing Energy LLC,PA,PJM,IC,LFG,"404,714","33,948"
56963,West Deptford Energy Station,56236,West Deptford Energy LLC,NJ,PJM,CA,NG,"365,509","573,722"
56963,West Deptford Energy Station,56236,West Deptford Energy LLC,NJ,PJM,CT,NG,"10,836,919","912,227"
56966,QVC Inc,56237,QVC Inc,NC,PJM,PV,SUN,"28,563","3,230"
56980,Stony Creek Wind Farm LLC,56215,RWE Renewables Americas LLC,PA,PJM,WT,WND,"1,190,047","134,575"
56993,MF Mesa Lane LLC,56284,MF Mesa Lane LLC,PA,PJM,PV,SUN,"31,552","3,568"
57014,Waste Management Arden LFGTE,54842,WM Renewable Energy LLC,PA,PJM,IC,LFG,"472,022","39,486"
57018,Waste Management Middle Peninsula LFGTE,54842,WM Renewable Energy LLC,VA,PJM,IC,LFG,"558,528","49,705"
57022,Waste Management King George LFGTE,54842,WM Renewable Energy LLC,VA,PJM,GT,LFG,"1,265,628","67,534"
57044,Armenia Mountain Wind Farm,59496,Allete Clean Energy,PA,PJM,WT,WND,"2,092,104","236,583"
57081,Calpine Vineland Solar LLC,56610,Calpine Vineland Solar LLC,NJ,PJM,PV,SUN,"48,548","5,490"
57094,Streator Cayuga Ridge South,15399,Avangrid Renewables LLC,IL,PJM,WT,WND,"6,535,313","739,038"
57109,Meadow Lake Wind Farm LLC,56417,Meadow Lake Wind Farm LLC,IN,PJM,WT,WND,"3,655,998","413,434"
57110,Blackstone Wind Farm LLC,56418,Blackstone Wind Farm LLC,IL,PJM,WT,WND,"2,186,221","247,226"
57112,Meadow Lake Wind Farm II LLC,56420,Meadow Lake Wind Farm II LLC,IN,PJM,WT,WND,"1,942,410","219,655"
57113,Blackstone Wind Farm II LLC,56421,Blackstone Wind Farm II LLC,IL,PJM,WT,WND,"4,619,608","522,403"
57115,Meadow Lake Wind Farm III LLC,56423,Meadow Lake Wind Farm III LLC,IN,PJM,WT,WND,"2,067,325","233,781"
57135,Big Sky Wind LLC,64499,Big Sky Wind LLC,IL,PJM,WT,WND,"2,735,954","309,392"
57139,Cambria Wind LLC,63081,Exus North America Management Partners LLC,PA,PJM,WT,WND,"1,105,261","124,987"
57151,Beech Ridge Energy LLC,49893,Invenergy Services LLC,WV,PJM,WT,WND,"2,243,741","253,731"
57170,Suburban Landfill Gas Recovery,54842,WM Renewable Energy LLC,OH,PJM,IC,LFG,"350,794","30,645"
57173,Bridgewater Dairy Anaerobic Digester,56498,Weaver Bridgewater Dairy,OH,PJM,IC,OBG,0,0
57176,University of Delaware Wind Turbine,56518,First State Marine Wind,DE,PJM,WT,WND,"42,880","4,849"
57177,Meadow Lake Wind Farm IV,56520,Meadow Lake Wind Farm IV LLC,IN,PJM,WT,WND,"1,486,774","168,130"
57182,PPL Frey Farm Landfill Wind,57249,EPP Renewable Energy,PA,PJM,WT,WND,"50,071","5,662"
57183,PPL Glendon LFGTE Plant,57249,EPP Renewable Energy,PA,PJM,IC,LFG,"161,099","14,531"
57191,Exelon Solar Chicago,64696,"Luminace Solar Chicago, LLC",IL,PJM,PV,SUN,"116,517","13,176"
57203,Wyandot Solar Farm,56583,Wyandot Solar LLC,OH,PJM,PV,SUN,"116,417","13,165"
57204,PSEG Hackettstown,56584,PSEG Solar Hackettstown LLC,NJ,PJM,PV,SUN,"19,817","2,241"
57216,Crayola Solar Project,19391,UGI Development Co,PA,PJM,PV,SUN,"22,152","2,505"
57239,Roth Rock Wind Farm LLC,56603,Roth Rock Wind Farm LLC,MD,PJM,WT,WND,"848,636","95,967"
57240,"Roth Rock North Wind Farm, LLC",56603,Roth Rock Wind Farm LLC,MD,PJM,WT,WND,"212,152","23,991"
57249,Renewable Energy Services of Ohio,55920,Bio-Gas Technologies LTD,OH,PJM,IC,LFG,"176,743","17,295"
57250,Earthmovers LFGTE,40211,"Wabash Valley Power Assn, Inc",IN,PJM,IC,LFG,"271,301","21,923"
57256,PA Solar Park,56769,Consolidated Edison Development Inc.,PA,PJM,PV,SUN,"109,078","12,335"
57268,Chestnut Flats Wind Farm,57170,"EDF Renewable Asset Holdings, Inc.",PA,PJM,WT,WND,"779,748","88,177"
57280,Aqua Ingrams Mill,56645,Aqua America Inc,PA,PJM,PV,SUN,"11,893","1,345"
57284,Minonk Wind Farm,59050,Algonquin Power Co,IL,PJM,WT,WND,"5,500,611","622,030"
57285,Sandy Ridge Wind Farm,59050,Algonquin Power Co,PA,PJM,WT,WND,"1,192,638","134,868"
57300,Criterion,56661,Criterion Power Partners LLC,MD,PJM,WT,WND,"1,588,724","179,659"
57325,FPL Energy Illinois Wind LLC Hybrid,56678,FPL Energy Illinois Wind LLC,IL,PJM,BA,MWH,0,"-4,074"
57325,FPL Energy Illinois Wind LLC Hybrid,56678,FPL Energy Illinois Wind LLC,IL,PJM,WT,WND,"5,978,672","676,091"
57330,Kent County Wastewater Treatment Solar,56681,Kent County Levy Court Dept of Pub Work,DE,PJM,PV,SUN,"6,280",710
57337,Dover Sun Park,61230,"CD Arevon USA, Inc.",DE,PJM,PV,SUN,"151,410","17,122"
57341,Silver Lake Solar Farm,15477,Public Service Elec & Gas Co,NJ,PJM,PV,SUN,"16,926","1,914"
57349,Garrison Energy Center LLC,56691,Garrison Energy Center LLC,DE,PJM,CA,DFO,0,99
57349,Garrison Energy Center LLC,56691,Garrison Energy Center LLC,DE,PJM,CA,NG,"226,247","391,751"
57349,Garrison Energy Center LLC,56691,Garrison Energy Center LLC,DE,PJM,CT,DFO,"2,134",190
57349,Garrison Energy Center LLC,56691,Garrison Energy Center LLC,DE,PJM,CT,NG,"7,667,076","711,510"
57352,Trenton Solar Farm,15477,Public Service Elec & Gas Co,NJ,PJM,PV,SUN,"10,427","1,179"
57356,Henrico,55938,Industrial Power Generating Company LLC,VA,PJM,IC,DFO,"4,655",376
57356,Henrico,55938,Industrial Power Generating Company LLC,VA,PJM,IC,LFG,"106,614","8,615"
57362,Morgantown Solar Park,56701,The Hankin Group,PA,PJM,PV,SUN,"15,616","1,766"
57363,510 REPP One,56702,510 REPP One LLC,NC,PJM,PV,SUN,"12,992","1,469"
57367,Pocono Solar Project,56705,Pocono International Raceway Inc,PA,PJM,PV,SUN,"28,925","3,271"
57381,Linden Solar Farm,15477,Public Service Elec & Gas Co,NJ,PJM,PV,SUN,"25,397","2,872"
57382,Yardville Solar Farm,15477,Public Service Elec & Gas Co,NJ,PJM,PV,SUN,"34,064","3,852"
57383,WEA Texas Bayonne,15477,Public Service Elec & Gas Co,NJ,PJM,PV,SUN,"17,774","2,010"
57384,Matrix Buildings A&B (Perth Amboy) Solar,15477,Public Service Elec & Gas Co,NJ,PJM,PV,SUN,"27,802","3,144"
57390,GSK York RDC Solar Facility,56732,GlaxoSmithKline Consumer Healthcare L P,PA,PJM,PV,SUN,"20,098","2,273"
57397,Dow Jones South Brunswick Solar,56728,Dow Jones & Co,NJ,PJM,PV,SUN,"41,144","4,653"
57401,Willow Island Hydroelectric Plant,40577,"American Mun Power-Ohio, Inc",WV,PJM,HY,WAT,"2,348,436","265,570"
57406,Prairie View IL,54842,WM Renewable Energy LLC,IL,PJM,IC,LFG,"396,694","36,375"
57410,Geneva,54842,WM Renewable Energy LLC,OH,PJM,IC,LFG,"231,918","18,543"
57411,Mahoning,54842,WM Renewable Energy LLC,OH,PJM,IC,LFG,"364,498","30,300"
57412,Knouse Solar Project 1,56741,Knouse Food Cooperative Inc,PA,PJM,PV,SUN,"36,523","4,130"
57435,Solar Star North Carolina II LLC,56758,Solar Star North Carolina II LLC,NC,PJM,PV,SUN,"81,807","9,251"
57447,Laurel Mountain Hybrid,19740,AES Wind Generation Inc,WV,PJM,BA,MWH,0,"-3,932"
57447,Laurel Mountain Hybrid,19740,AES Wind Generation Inc,WV,PJM,WT,WND,"1,642,570","185,748"
57448,Pilesgrove,56769,Consolidated Edison Development Inc.,NJ,PJM,PV,SUN,"203,432","23,005"
57449,Blue Creek Wind Project,15399,Avangrid Renewables LLC,OH,PJM,WT,WND,"6,478,223","732,582"
57458,145 Talmadge Solar,56777,Avidan Energy Solutions,NJ,PJM,PV,SUN,"40,935","4,629"
57462,Napoleon Solar I,56780,Enfinity BNB Napoleon Solar LLC,OH,PJM,PV,SUN,"115,146","13,021"
57463,Bishop Hill Energy LLC,59139,SunEdison LLC,IL,PJM,WT,WND,"5,405,628","611,289"
57465,Romark PA Solar,56783,Romark Logistics of PA Inc.,PA,PJM,PV,SUN,"18,552","2,098"
57466,Blue Ridge Landfill,57249,EPP Renewable Energy,PA,PJM,IC,LFG,"476,084","41,851"
57471,Murray Hill Solar,56769,Consolidated Edison Development Inc.,NJ,PJM,PV,SUN,"14,131","1,598"
57485,Flemington Solar,56769,Consolidated Edison Development Inc.,NJ,PJM,PV,SUN,"104,710","11,841"
57486,Frenchtown I Solar,56769,Consolidated Edison Development Inc.,NJ,PJM,PV,SUN,"37,274","4,215"
57487,Frenchtown II Solar,56769,Consolidated Edison Development Inc.,NJ,PJM,PV,SUN,"35,867","4,056"
57488,Lebanon Solar,56769,Consolidated Edison Development Inc.,NJ,PJM,PV,SUN,"22,558","2,551"
57494,Masser Farms Realty Solar,56816,Masser Farms Realty Ltd,PA,PJM,PV,SUN,"9,109","1,030"
57519,Trexlertown Solar Array North and South,56856,Trexlertown Solar Array North and South,PA,PJM,PV,SUN,"17,218","1,947"
57570,Cooper Farms VW Project,56912,Cooper Hatchery Inc.,OH,PJM,WT,WND,"110,397","12,484"
57574,ETS Ewing Solar Facility,61944,Goldman Sachs Renewable Power LLC,NJ,PJM,PV,SUN,"13,645","1,543"
57581,Allenwood,57249,EPP Renewable Energy,PA,PJM,IC,LFG,"250,554","23,487"
57582,Lycoming County,57249,EPP Renewable Energy,PA,PJM,IC,LFG,"166,117","13,699"
57588,Matrix Stults Road Solar Facility,15477,Public Service Elec & Gas Co,NJ,PJM,PV,SUN,"32,073","3,627"
57595,Pinnacle Wind Force LLC,64537,"Pinnacle Wind, LLC",WV,PJM,WT,WND,"606,905","68,631"
57613,LE Wind Turbine 1,56952,Lincoln Electric Company,OH,PJM,WT,WND,"32,640","3,691"
57620,Paulding Wind Farm II,56936,Paulding Wind Farm II LLC,OH,PJM,WT,WND,"2,669,305","301,855"
57623,Bright Stalk Wind Farm I,56940,Lexington Chenoa Wind Farm LLC,IL,PJM,WT,WND,"6,209,474","702,191"
57628,Meadow Lake Wind Farm V LLC,56941,Meadow Lake Wind Farm V LLC,IN,PJM,WT,WND,"2,867,379","324,254"
57637,Union City Wind Turbine,56855,Performance Services,IN,PJM,WT,WND,0,0
57638,Randolph Eastern School Wind Turbine,56855,Performance Services,IN,PJM,WT,WND,0,0
57640,500 Virginia Solar,64045,Alliance HP Virginia Drive LLC,PA,PJM,PV,SUN,"11,524","1,303"
57646,McCormick & Co. Inc. at Belcamp,56975,"Constellation Solar Maryland, LLC",MD,PJM,PV,SUN,"20,612","2,331"
57647,"Toys R Us- DE, Inc. at Mt. Olive, NJ",56976,"Constellation Solar New Jersey II, LLC",NJ,PJM,PV,SUN,"40,874","4,622"
57660,Vineland Mays Landing Solar,56990,NJR Clean Energy Ventures Corporation,NJ,PJM,PV,SUN,"51,988","5,879"
57661,Manalapan Village Solar,56990,NJR Clean Energy Ventures Corporation,NJ,PJM,PV,SUN,"33,445","3,782"
57662,McGraw Hill Solar,56990,NJR Clean Energy Ventures Corporation,NJ,PJM,PV,SUN,"149,632","16,921"
57667,Seabrook Solar Plant,61944,Goldman Sachs Renewable Power LLC,NJ,PJM,PV,SUN,"84,424","9,547"
57668,CASD Solar,56994,Carlisle Area School District,PA,PJM,PV,SUN,9,1
57716,Hazle Spindle,61978,Convergent Energy and Power LP,PA,PJM,FW,MWH,0,"-12,560"
57723,"Johnson Matthey, Inc. Solar",56976,"Constellation Solar New Jersey II, LLC",NJ,PJM,PV,SUN,"62,583","7,077"
57724,NJMC Landfill,15477,Public Service Elec & Gas Co,NJ,PJM,PV,SUN,"27,068","3,061"
57726,Summit Associates,15477,Public Service Elec & Gas Co,NJ,PJM,PV,SUN,"21,249","2,403"
57727,BlackRock-Matrix,15477,Public Service Elec & Gas Co,NJ,PJM,PV,SUN,"30,119","3,406"
57728,Mill Creek Solar,15477,Public Service Elec & Gas Co,NJ,PJM,PV,SUN,"37,379","4,227"
57733,Benjamin Moore & Co. Solar,57044,"Constellation Solar New Jersey, LLC",NJ,PJM,PV,SUN,"15,996","1,809"
57734,Cherry Hill,57049,NFI Solar LLC,NJ,PJM,PV,SUN,"12,815","1,449"
57742,Vineland Headquarters,57049,NFI Solar LLC,NJ,PJM,PV,SUN,"13,263","1,500"
57744,Laurel Hill Wind,57053,Laurel Wind Energy LLC,PA,PJM,WT,WND,"1,396,920","157,969"
57745,The City of Vineland at West Vineland,57044,"Constellation Solar New Jersey, LLC",NJ,PJM,PV,SUN,"33,110","3,744"
57746,The City of Vineland at North Vineland,57044,"Constellation Solar New Jersey, LLC",NJ,PJM,PV,SUN,"52,174","5,900"
57747,FedEx Field Solar Facility,57052,NRG Solar Arrowhead LLC,MD,PJM,PV,SUN,"19,084","2,158"
57750,Maple Solar,57049,NFI Solar LLC,NJ,PJM,PV,SUN,"35,363","3,999"
57754,Frederick County LFGTE Facility,57051,Frederick County Virginia,VA,PJM,IC,LFG,"119,269","11,674"
57758,Mount Saint Mary's,57065,Constellation Solar Horizons LLC,MD,PJM,PV,SUN,"176,366","19,944"
57768,Longwood Gardens,57078,Ecogy Pennsylvania Systems LLC,PA,PJM,PV,SUN,"16,580","1,875"
57769,Mehoopany Wind Energy LLC,55963,AE Power Services LLC,PA,PJM,WT,WND,"3,373,710","381,512"
57772,Perdue Bridgeville Photovoltaic,63249,Terraform Arcadia,DE,PJM,PV,SUN,0,0
57776,FedEx Woodbridge,58316,SSA Solar of NJ LLC,NJ,PJM,PV,SUN,"18,119","2,049"
57788,US GSA Heating and Transmission,57103,US GSA Heating and Transmission,DC,PJM,GT,DFO,0,0
57788,US GSA Heating and Transmission,57103,US GSA Heating and Transmission,DC,PJM,GT,NG,"638,225","54,994"
57794,St Joseph Energy Center,57109,St Joseph Energy Center LLC,IN,PJM,CA,NG,"382,056","1,514,657"
57794,St Joseph Energy Center,57109,St Joseph Energy Center LLC,IN,PJM,CT,NG,"30,495,029","2,935,180"
57799,"ISH Solar Central, LLC",59139,SunEdison LLC,NJ,PJM,PV,SUN,0,0
57805,William Paterson University,57124,Nautilus Solar WPU LLC,NJ,PJM,PV,SUN,0,0
57815,Titusville Solar,57130,Janssen Pharmaceutical Co,NJ,PJM,PV,SUN,"47,505","5,372"
57822,"Middletown Coke Company, LLC",56069,"SunCoke Energy, Inc.",OH,PJM,ST,BIT,0,0
57822,"Middletown Coke Company, LLC",56069,"SunCoke Energy, Inc.",OH,PJM,ST,NG,"31,942","7,209"
57822,"Middletown Coke Company, LLC",56069,"SunCoke Energy, Inc.",OH,PJM,ST,OG,"1,565,075","353,197"
57839,Woodbridge Energy Center,57166,Woodbridge Energy Center,NJ,PJM,CA,NG,"1,349,567","1,399,719"
57839,Woodbridge Energy Center,57166,Woodbridge Energy Center,NJ,PJM,CT,NG,"24,042,163","2,258,788"
57845,AC Landfill Energy LLC,57173,AC Landfill Energy LLC,NJ,PJM,IC,LFG,"104,130","7,661"
57848,WC Landfill Energy LLC,61944,Goldman Sachs Renewable Power LLC,NJ,PJM,PV,SUN,"5,191",587
57862,"Wildcat Wind Farm I, LLC",56215,RWE Renewables Americas LLC,IN,PJM,WT,WND,"5,660,334","640,092"
57863,McKee City Solar Phase 2,61944,Goldman Sachs Renewable Power LLC,NJ,PJM,PV,SUN,"28,500","3,223"
57864,Stockton Athletic Center,61944,Goldman Sachs Renewable Power LLC,NJ,PJM,PV,SUN,"11,682","1,321"
57868,L'Oreal Piscataway,56997,Marina Energy LLC,NJ,PJM,PV,SUN,"9,284","1,050"
57869,Heller Industrial Parks,56997,Marina Energy LLC,NJ,PJM,PV,SUN,"50,229","5,680"
57879,Perdue Salisbury Photovoltaic,63249,Terraform Arcadia,MD,PJM,PV,SUN,0,0
57893,Martinsville LFG Generator,11770,City of Martinsville - (VA),VA,PJM,IC,LFG,0,0
57893,Martinsville LFG Generator,11770,City of Martinsville - (VA),VA,PJM,IC,NG,0,0
57897,Richmond Energy,57259,Richmond Energy LLC,VA,PJM,IC,LFG,0,0
57897,Richmond Energy,57259,Richmond Energy LLC,VA,PJM,IC,NG,0,0
57908,Central Utility Plant Cincinnati,57281,University of Cincinnati,OH,PJM,CA,DFO,0,3
57908,Central Utility Plant Cincinnati,57281,University of Cincinnati,OH,PJM,CA,NG,"205,009","37,884"
57908,Central Utility Plant Cincinnati,57281,University of Cincinnati,OH,PJM,CT,DFO,485,87
57908,Central Utility Plant Cincinnati,57281,University of Cincinnati,OH,PJM,CT,NG,"978,561","180,828"
57908,Central Utility Plant Cincinnati,57281,University of Cincinnati,OH,PJM,IC,DFO,162,30
57912,Grand Ridge Solar Farm,49893,Invenergy Services LLC,IL,PJM,PV,SUN,"262,264","29,658"
57929,East Campus Utility Plant,57281,University of Cincinnati,OH,PJM,IC,DFO,"1,308",123
57929,East Campus Utility Plant,57281,University of Cincinnati,OH,PJM,IC,OBL,0,0
57929,East Campus Utility Plant,57281,University of Cincinnati,OH,PJM,ST,BIT,0,0
57929,East Campus Utility Plant,57281,University of Cincinnati,OH,PJM,ST,DFO,0,0
57929,East Campus Utility Plant,57281,University of Cincinnati,OH,PJM,ST,NG,0,0
57940,Wausau Paper Middletown,57317,Wausau Paper Middletown,OH,PJM,ST,BIT,0,0
57940,Wausau Paper Middletown,57317,Wausau Paper Middletown,OH,PJM,ST,DFO,0,0
57948,NJ Oak Solar Plant,56990,NJR Clean Energy Ventures Corporation,NJ,PJM,PV,SUN,"147,537","16,684"
57951,Shore Point Solar,57328,Shore Point Solar LLC,NJ,PJM,PV,SUN,"10,646","1,204"
57964,Shady Oaks Wind Farm,59050,Algonquin Power Co,IL,PJM,WT,WND,"2,823,667","319,311"
57991,Highland North Wind Farm,63800,Longroad Energy Services 2,PA,PJM,WT,WND,"1,527,283","172,711"
57998,Twin Ridges Wind Farm,63800,Longroad Energy Services 2,PA,PJM,WT,WND,"3,610,649","408,306"
57999,Patton Wind Farm,63800,Longroad Energy Services 2,PA,PJM,WT,WND,"678,001","76,671"
58014,IKEA Perryville 460,57389,IKEA Property Inc,MD,PJM,PV,SUN,"38,122","4,311"
58015,IKEA College Park 411,57389,IKEA Property Inc,MD,PJM,PV,SUN,"8,153",922
58016,IKEA Westhampton 061,57389,IKEA Property Inc,NJ,PJM,PV,SUN,"19,306","2,183"
58029,Constellation New Energy Inc,57311,Constellation Solar Federal LLC,NJ,PJM,PV,SUN,"52,236","5,907"
58030,Reeves Station Rd East,56990,NJR Clean Energy Ventures Corporation,NJ,PJM,PV,SUN,"77,871","8,806"
58036,Riverside Renewable Energy LLC,57407,Riverside Renewable Energy,NJ,PJM,PV,SUN,"85,573","9,677"
58040,United Stationers Supply Solar Electric,63068,CVI CleanCapital Solar 4 LLC,NJ,PJM,PV,SUN,"34,480","3,899"
58047,PPG Monroeville Chemicals Center,57423,PPG Monroeville Chemicals Center,PA,PJM,IC,DFO,19,0
58049,Jordache Enterprises Solar,57420,Jordache Enterprises,NJ,PJM,PV,SUN,"1,148",130
58051,Vitro Architectural Glass (PA),57425,Vitro Architectural Glass (PA),PA,PJM,IC,DFO,996,82
58057,Molson Coors Shenandoah Brewery,57436,Molson Coors Shenandoah Brewery,VA,PJM,GT,OBG,"54,723","5,830"
58070,Mercer Mall,57446,FRIT Solar Inc,NJ,PJM,PV,SUN,"9,101","1,029"
58079,Newark Energy Center,57457,"Newark Energy Center, LLC",NJ,PJM,CA,NG,"405,456","1,537,506"
58079,Newark Energy Center,57457,"Newark Energy Center, LLC",NJ,PJM,CT,NG,"29,142,249","2,735,611"
58082,AMP Napoleon Solar Facility,40577,"American Mun Power-Ohio, Inc",OH,PJM,PV,SUN,"43,659","4,937"
58090,Middlesex Apple Orchard Solar,63068,CVI CleanCapital Solar 4 LLC,NJ,PJM,PV,SUN,"61,069","6,906"
58091,Keystone Solar,57465,"Keystone Solar, LLC",PA,PJM,PV,SUN,"66,331","7,501"
58093,BBB Corporate Headquarters,57474,Bed Bath & Beyond,NJ,PJM,PV,SUN,"10,151","1,148"
58095,Harmon DC Totowa NJ,57474,Bed Bath & Beyond,NJ,PJM,PV,SUN,"15,201","1,719"
58096,Bed Bath & Beyond DC Port Reading NJ,57474,Bed Bath & Beyond,NJ,PJM,PV,SUN,"18,667","2,111"
58110,Brookside Newark,57485,"Diamond State Generation Partners, LLC",DE,PJM,FC,NG,"137,610","20,868"
58123,Wakefern Food Corp,56990,NJR Clean Energy Ventures Corporation,NJ,PJM,PV,SUN,"23,982","2,712"
58136,Adkins Energy LLC,58089,Adkins Energy LLC,IL,PJM,GT,NG,"133,287","30,861"
58136,Adkins Energy LLC,58089,Adkins Energy LLC,IL,PJM,ST,NG,"35,952","8,324"
58140,Summit Street Power Plant,58097,Kent State University,OH,PJM,GT,DFO,156,34
58140,Summit Street Power Plant,58097,Kent State University,OH,PJM,GT,NG,"68,122","14,774"
58165,College of New Jersey,58137,The College of New Jersey,NJ,PJM,IC,NG,"149,224","31,927"
58172,Seaside Heights Power Plant,16864,Seaside Heights Municipal Utility,NJ,PJM,IC,DFO,0,0
58177,Kishwaukee CHP Plant,58129,Four Rivers Sanitation Authority,IL,PJM,IC,NG,"1,194",270
58177,Kishwaukee CHP Plant,58129,Four Rivers Sanitation Authority,IL,PJM,IC,OBG,"21,306","4,820"
58181,Loyola University Health Plant,58151,Loyola University Health System,IL,PJM,GT,NG,"30,253","2,660"
58187,180 Raritan Solar,58164,"180 Raritan Energy Solutions, LLC",NJ,PJM,PV,SUN,"22,460","2,540"
58194,West Campus Steam Plant,58159,Penn State University,PA,PJM,GT,NG,0,0
58194,West Campus Steam Plant,58159,Penn State University,PA,PJM,ST,DFO,0,0
58194,West Campus Steam Plant,58159,Penn State University,PA,PJM,ST,NG,"52,677","12,879"
58195,East Campus Steam Plant,58159,Penn State University,PA,PJM,GT,DFO,485,113
58195,East Campus Steam Plant,58159,Penn State University,PA,PJM,GT,NG,"228,219","53,095"
58207,Central Utility Plant at White Oak,58178,GSA Metropolitan Service Center,MD,PJM,CA,DFO,0,3
58207,Central Utility Plant at White Oak,58178,GSA Metropolitan Service Center,MD,PJM,CA,NG,196,711
58207,Central Utility Plant at White Oak,58178,GSA Metropolitan Service Center,MD,PJM,CT,DFO,"5,273",432
58207,Central Utility Plant at White Oak,58178,GSA Metropolitan Service Center,MD,PJM,CT,NG,"520,245","42,490"
58207,Central Utility Plant at White Oak,58178,GSA Metropolitan Service Center,MD,PJM,GT,DFO,0,0
58207,Central Utility Plant at White Oak,58178,GSA Metropolitan Service Center,MD,PJM,GT,NG,"690,836","57,543"
58207,Central Utility Plant at White Oak,58178,GSA Metropolitan Service Center,MD,PJM,IC,DFO,304,27
58207,Central Utility Plant at White Oak,58178,GSA Metropolitan Service Center,MD,PJM,IC,NG,"10,904",973
